Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL,META,META,META,META,META
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-20,114.32790173001689,114.40304297259718,112.3190124548569,113.4083023071289,22288000,168.67999267578125,169.14950561523438,165.8000030517578,166.7344970703125,52460000,249.2876633305003,251.58890388242304,248.34008501276045,249.71310424804688,19722900,132.08205092978312,132.5809482656911,128.9418920136985,130.21360778808594,94812300,300.57340846075533,303.66883579405584,295.8158318125477,301.2303161621094,16796400
2021-04-21,113.0619617843849,113.45756950372018,111.70693643834593,113.3754653930664,23204000,165.8000030517578,168.14300537109375,165.1905059814453,168.1009979248047,44224000,250.37052801883416,252.05293425047336,248.73645526213932,251.95623779296875,24030400,129.47991444834784,130.83966815962773,128.44298189644934,130.59510803222656,68847100,300.53357592302353,300.56343397916174,295.99496914348543,300.0558166503906,14863500
2021-04-22,113.2286569817641,113.89945354326824,111.48300504001658,112.09010314941406,24146000,168.58399963378906,168.64349365234375,165.07249450683594,165.45199584960938,51612000,251.59852122072658,253.11657023517938,247.17976989137549,248.65914916992188,25606200,130.14511693427332,131.23096454793503,128.55059497902982,129.06906127929688,84566500,299.91649342940775,301.4990617106976,294.65132988452746,295.1290588378906,16375400
2021-04-23,112.81066776817248,114.75736219886252,112.52453724073946,114.44933319091797,29066000,165.9550018310547,168.75,165.4250030517578,167.04400634765625,63856000,249.3455995756145,252.85547132537891,248.75577186597636,252.5073699951172,21462600,129.28431970198534,132.17990437956945,129.28431970198534,131.39732360839844,78657500,297.3585600087054,301.17058054276225,295.7560965437511,299.7174377441406,17536800
2021-04-26,114.67773209539389,115.67347506131698,114.31944443209228,114.94694519042969,32038000,167.39999389648438,171.42250061035156,166.5469970703125,170.4499969482422,97614000,253.0005552714497,253.75474055583118,251.5598751851928,252.89418029785156,19763300,131.8961965525728,132.12118773609112,130.65382667295944,131.78858947753906,66905100,301.91704980967137,304.3655016183372,300.14540087910467,301.61846923828125,16172600
2021-04-27,115.33010833149295,115.37091360814864,113.76409384172325,114.00395202636719,44386000,172.17349243164062,173.0,169.90049743652344,170.8715057373047,76542000,252.92318557381552,254.47991912894528,251.5115114829657,253.30029296875,31014200,132.07223304043183,132.46353816244564,131.19182263773806,131.46572875976562,66015800,302.8526570623467,303.90768229695817,299.69751379507915,302.14599609375,15309300
2021-04-28,119.0558061083278,120.99055650449037,117.1011542161591,117.3907699584961,81106000,171.74000549316406,174.49400329589844,171.25,172.9250030517578,92638000,247.60516865114695,248.04996646470292,244.5787642096817,246.13548278808594,46903100,131.38751244528612,132.08206994398435,130.1842805050191,130.67340087890625,107760100,305.9182140771257,309.4615426918809,303.9375585346204,305.6594543457031,33907200
2021-04-29,118.89307462546185,119.6360207102655,118.1277289193166,119.06873321533203,41234000,175.2550048828125,175.72250366210938,171.75,173.5655059814453,153648000,247.0057189857729,247.6245379994576,240.7595021178663,244.15333557128906,40589000,133.50050652437227,134.08745690189525,129.567974819212,130.5755615234375,151101000,328.57141837372023,330.25349309637005,320.1013286474889,327.96429443359375,56526800
2021-04-30,117.83762526818644,118.52583278569314,116.76973276121194,117.11508178710938,44856000,176.25599670410156,177.6999969482422,173.125,173.37100219726562,140186000,241.47502164719492,244.70448296798347,241.339655446737,243.83425903320312,30945100,128.912592944956,130.65386066542638,128.21805022003025,128.5995635986328,109839500,324.61010925199787,328.272839278608,322.9777878247175,323.5550537109375,26332400
2021-05-03,117.68286337787097,118.51090528759072,116.21936316034822,116.5965576171875,28242000,174.2364959716797,174.33250427246094,168.63499450683594,169.32449340820312,117510000,245.01388477039796,245.93245693705362,242.80934107804293,243.5248565673828,19626600,129.16687034568793,131.15271231319818,128.9614481976195,129.65599060058594,75135100,324.6399585962008,327.00876856518005,320.33025350101076,321.0667724609375,18719500
2021-05-04,115.12708626405683,115.69636320160089,112.29711784271197,114.79268646240234,44818000,167.8094940185547,168.3990020751953,163.60650634765625,165.593505859375,108788000,242.66430613687115,242.89636879848177,237.62672133374875,239.58953857421875,32756100,128.3353815530832,128.6288567066615,123.94307606167955,125.06805419921875,137564700,318.5187938297695,320.67862785053387,311.65116740394933,316.8665771484375,24032600
2021-05-05,115.87750091536309,116.19448215391392,114.86484054405638,115.18779754638672,26636000,166.9429931640625,167.73500061035156,163.21800231933594,163.52699279785156,74226000,240.81752988826238,241.24297075441083,237.68476488082388,238.31324768066406,21901300,126.38867773337496,127.61147843692302,125.18544602057825,125.3126220703125,84000900,316.6973792840816,319.55391130959293,313.01472376286773,313.542236328125,15577600
2021-05-06,114.76780169468033,116.3114242553711,114.10646611417098,116.3114242553711,25190000,163.5,165.72000122070312,162.36000061035156,165.31849670410156,88954000,238.29391295145285,241.59106501428482,236.59216418699629,241.46536254882812,26491100,125.10717268885315,126.92670055398081,124.36370784441608,126.91692352294922,78128300,313.04462891590896,318.7377985778719,311.8004924545921,318.5188293457031,19012200
2021-05-07,117.63210325494998,117.99834844800776,116.74981635250477,117.03694152832031,28898000,165.95449829101562,166.54449462890625,164.45350646972656,164.58050537109375,94206000,243.80525783659894,245.8841138712641,242.8576944147671,244.10501098632812,27032900,128.22023845618241,128.62198708733197,126.87776196476985,127.59310150146484,78973300,320.8677597643788,321.42513044301256,317.25478278987566,317.5832214355469,15916700
2021-05-10,115.85311315407462,115.99543808100397,113.6834856654911,114.04227447509766,30914000,164.11599731445312,164.14999389648438,159.5,159.52450561523438,116772000,242.5676094591956,243.39914888697365,238.94171336489754,238.99972534179688,29299900,126.80916075602343,126.936537888107,124.2614087846363,124.30060577392578,88071200,312.8754241892421,313.1043258444617,303.4000620410102,304.53472900390625,24239200
2021-05-11,111.61985500008853,113.47149891287674,111.1645276228982,112.96292877197266,34186000,156.81399536132812,161.89999389648438,156.36849975585938,161.19549560546875,92396000,236.45673686525026,238.43889603978874,234.5422681557899,238.0811309814453,33641600,121.01793322731803,123.73225929039904,120.30260126371391,123.37950134277344,126142800,299.339216576442,305.4006454467249,298.2841913436494,305.09210205078125,18920100
2021-05-12,110.7798698646749,111.86418624163223,109.15911669437793,109.4890365600586,46376000,159.25,160.39700317382812,156.65499877929688,157.5970001220703,98728000,234.15554329136458,236.29241130423097,230.191238914293,231.0904541015625,36684400,120.91992491664598,122.13500147037169,119.79303596653406,120.30258178710938,112172300,299.71747622906287,303.52949725259845,296.7912646342121,301.13079833984375,24645500
2021-05-13,110.77638288716878,111.43921428648419,109.8109971320314,110.92169189453125,33204000,159.27349853515625,160.19200134277344,156.64999389648438,158.07350158691406,67018000,233.79778600308975,237.4720303748559,233.4303571397704,234.98707580566406,29624300,122.07622038504428,123.6146665716941,121.76265197362714,122.45838165283203,105861300,304.6441943379279,307.4111524061888,301.34972366445834,303.82806396484375,18079200
2021-05-14,112.38967644589917,113.69244612252074,111.96470623927483,113.376953125,31996000,159.2779998779297,161.4429931640625,159.14999389648438,161.14500427246094,66500000,237.45268231578646,240.9335336718373,237.36566435149217,239.9376220703125,23901100,123.7126775487955,125.31971688084936,123.32071509501266,124.88855743408203,81918000,308.0879748696261,315.36368166667563,307.63011083254275,314.45794677734375,19245700
2021-05-17,112.63997266332655,113.94423815039278,112.2388903348768,113.90144348144531,21598000,162.29649353027344,164.6374969482422,161.72950744628906,163.51950073242188,74478000,238.39055804135205,238.42922777033644,235.46083550669218,237.06588745117188,24970200,124.27121091978704,124.37900077220148,122.65437060963178,123.73226165771484,74244600,312.0791804355396,314.1991938433881,310.1184201410121,313.980224609375,15401300
2021-05-18,114.56975107464842,114.83498539001295,112.5713022709001,112.58523559570312,22204000,164.62899780273438,165.60000610351562,161.51849365234375,161.61399841308594,56568000,238.11984688230368,238.2552130765147,234.86136496896637,235.03541564941406,20168000,124.01641394809468,124.43777217244039,122.27218931393898,122.34078216552734,63342900,314.10960727070574,315.015342231373,308.3567216670497,308.5060119628906,14522400
2021-05-19,110.89132754244453,113.20824561189436,110.74254090842723,113.03457641601562,23684000,159.75,161.7375030517578,159.1999969482422,161.58999633789062,53594000,231.9244980642384,235.72351865268155,231.23641811133726,235.61691284179688,25739800,120.68477919902028,122.40940198347324,120.39080549827442,122.18402862548828,92612000,302.76305863907277,313.183945479841,302.14597189554263,312.11895751953125,19106200
2021-05-20,114.0049543138836,115.04995367632121,113.63273332390318,114.79866027832031,32352000,162.22000122070312,162.98399353027344,161.8090057373047,162.38400268554688,52664000,236.43096653820805,240.2978185698106,236.33404680110684,238.87318420410156,21800700,122.71316695271737,125.15312155926449,122.585774870456,124.75135803222656,76857100,312.10904396282405,317.7524604624887,311.6910311106569,317.1154479980469,17320200
2021-05-21,115.31916082166767,115.39281381561896,113.92034619778136,114.16069793701172,40632000,162.5,162.83450317382812,159.85049438476562,160.1540069580078,82098000,239.92960932842846,240.66614921501537,237.18694578423563,237.60366821289062,21863100,125.25109958373996,125.42748227973826,122.69355422979483,122.90913391113281,79295400,317.79225601249266,318.4292380517517,314.3285693555458,314.7466125488281,13600900
2021-05-24,115.19376457687339,117.71470921979483,115.04796201657045,117.49028778076172,31832000,160.77499389648438,162.8975067138672,160.52499389648438,162.24949645996094,48456000,240.14278312039954,243.40878938683147,239.87142556782467,243.04051208496094,21411500,123.4774881087248,125.36869980376578,123.40889524832689,124.54557800292969,63092900,316.7173102623199,324.42102359552996,316.5381619084933,323.1072082519531,16445400
2021-05-25,118.03567732658347,118.63282089487157,117.18972330541762,117.58135223388672,22440000,163.33349609375,163.99099731445312,160.68800354003906,162.95249938964844,65222000,243.99996744361832,244.94971888960728,243.07928896520917,243.95150756835938,17704300,125.25110237090293,125.74106096052154,123.78124903022919,124.34959411621094,72009500,325.5456890362261,327.6358442337782,323.2763854894499,326.25238037109375,16437000
2021-05-26,117.76297776968487,118.8811365497892,117.7599936843896,118.44920349121094,21572000,163.72950744628906,164.7864990234375,162.92550659179688,163.25799560546875,47680000,243.67044645534367,245.13385481735335,243.0114394803578,243.72860717773438,17771600,124.40839562545654,124.82975391524182,123.87924748414049,124.30060577392578,56575900,326.8097515540389,328.28278959364997,324.2916207267979,326.12298583984375,9686900
2021-05-27,118.88411475425364,118.88411475425364,117.25242003275355,117.57189178466797,35224000,162.8000030517578,163.01800537109375,161.5019989013672,161.5054931640625,51224000,243.418473133618,243.71890365055134,241.55772931026675,241.61587524414062,24426200,123.89884383271658,125.07472355131192,122.56617616440937,122.76215362548828,94625600,326.4613689190458,332.2142540222155,325.2271954148985,331.1890869140625,20477700
2021-05-28,118.15609820149749,118.23820230611524,117.08273111254248,117.28177642822266,21482000,162.10000610351562,162.39950561523438,160.98500061035156,161.15350341796875,46596000,243.25371117130643,244.30038230069232,241.85814966545857,241.9744415283203,18270200,123.0463342994687,123.27171512304146,122.04683722029289,122.10562896728516,71311100,329.44729839186954,331.3085214715173,326.7898098407,327.1879577636719,12037400
2021-06-01,118.1570905828654,118.71790875952479,117.15388368433689,118.49248504638672,23354000,162.1750030517578,162.5489959716797,160.4530029296875,160.9324951171875,48600000,243.4766178526758,243.53476378625956,239.3384078419396,239.7648162841797,23213300,122.5661665562736,122.83073685559619,121.44907866835985,121.78224182128906,67637100,328.6012638264931,329.86532570978346,325.10774985334245,327.5860595703125,11765900
2021-06-02,118.88909332605556,119.11252766020083,117.05834561985145,117.96551513671875,21158000,161.15499877929688,161.75,160.39999389648438,161.69949340820312,40290000,240.47229428901912,241.57711137410448,238.25295927147903,239.66790771484375,19406700,121.78224728515005,122.72295252370081,121.55687396007116,122.54656982421875,59278900,328.830259320792,330.31326031332713,325.58554159945464,327.60601806640625,11654300
2021-06-03,116.7284216987851,117.29023457883467,115.92177715899341,116.82048034667969,18696000,160.2115020751953,160.7220001220703,159.20150756835938,159.35049438476562,47966000,237.65208531272862,238.7375154318653,235.50059719238536,238.12696838378906,25307700,122.17422461028026,122.34080621458908,120.65537298589332,121.05713653564453,76229200,324.2517690188537,325.8442695144331,321.9625704388723,324.51055908203125,12610800
2021-06-04,117.89982420271934,119.38074292143739,117.55845396785828,119.10903930664062,24458000,160.60000610351562,161.0500030517578,159.9405059814453,160.31100463867188,44994000,240.11371338493953,243.8836609923926,239.87142879631688,243.05020141601562,25281100,121.57647951987867,123.62447923898972,121.36089981512367,123.35990142822266,75169300,324.37124664419105,330.90047225301316,323.65462283959226,328.8003845214844,13289400
2021-06-07,118.90353403016783,119.6534506447416,118.48354488660895,119.54347229003906,24120000,159.8665008544922,160.39999389648438,158.61000061035156,159.90049743652344,44316000,242.2651732511608,246.24833201164998,242.10042152479943,245.9769744873047,23079200,123.63426024908394,123.7812470760429,122.32119487398776,123.36968994140625,71057600,327.9344587210168,336.10593806468154,327.387020482151,335.0011291503906,20136700
2021-06-08,120.02666352139211,120.40037275616211,119.16925910663717,119.35138702392578,24240000,161.1304931640625,163.97650146484375,160.90049743652344,163.20550537109375,68334000,247.28533321311315,248.1091066867152,244.71710783462723,244.7752685546875,22455000,124.05561671962153,125.87824288128334,123.67345546064644,124.19280242919922,74403800,335.1205683383125,336.7130385142777,330.68146811826597,332.1147155761719,14580500
2021-06-09,119.9977964011233,120.06994596281687,119.27475179338707,119.82412719726562,17942000,163.64349365234375,164.87899780273438,163.53500366210938,164.0574951171875,49110000,245.97699029619437,247.64390936023426,245.39551618717297,245.76377868652344,17937600,124.65336040245155,125.18250849792624,123.97722547889047,124.57496643066406,56877900,334.1650424941212,335.2200676311741,328.45197840769305,328.7008056640625,13727900
2021-06-10,119.77337399379394,121.22045798429218,119.6171233347157,121.17716217041016,25904000,164.10049438476562,167.5500030517578,164.0574951171875,167.4824981689453,69530000,246.44217711309096,249.51434381577496,245.84131608625833,249.30113220214844,24563600,124.46719247519351,125.61368389975463,123.40890362522711,123.57548522949219,71186400,329.2382721247277,332.37348939517653,327.0087593134409,330.9004211425781,13240200
2021-06-11,121.41949770819923,121.50508704379196,120.37250140708053,120.93183135986328,21958000,167.4824981689453,168.32899475097656,166.67250061035156,167.3415069580078,56348000,250.0279814783494,250.51255063014324,248.69056588727776,249.93109130859375,18999700,123.98703068475491,124.87874532211927,123.56567241757213,124.7905502319336,53522400,331.0198700648531,331.26869732703784,327.3869981118403,329.7060852050781,13587900
2021-06-14,121.0343414607894,121.86337807249288,120.32473660004977,121.86288452148438,22098000,167.3415069580078,169.25,166.77499389648438,169.19349670410156,51394000,249.9407187331507,251.92746965242318,248.87466087107143,251.86932373046875,19150500,125.25109204692282,127.91641960509389,124.51616543716321,127.85762786865234,96906500,330.3430959527123,335.24003026345406,328.2629035047306,335.19024658203125,12250800
2021-06-15,121.86735007353872,122.19130175131006,120.47998585892422,120.84175872802734,21562000,169.1999969482422,169.84950256347656,168.15550231933594,169.156494140625,48524000,251.75302408011953,251.966235670972,249.72752875489684,250.38653564453125,18038900,127.3284890191829,127.97522803307054,126.78953984094318,127.03451538085938,62746300,335.4091525135345,338.3254308144008,333.45835548118254,335.1702880859375,15795200
2021-06-16,120.99353315247284,121.30604205013579,118.9015375278692,120.19783782958984,26472000,169.60000610351562,171.3175048828125,168.02650451660156,170.7624969482422,84056000,251.3944773965789,252.5380535301165,246.5681726439987,249.43682861328125,27220000,127.74986621494416,128.25941963004072,125.87826406617567,127.53428649902344,91815000,335.12057904228806,335.96656745988287,327.1780016572366,329.52691650390625,17232200
2021-06-17,120.12320213876866,121.93951542973383,119.92663975252745,121.16422271728516,25842000,170.15899658203125,174.86000061035156,170.0500030517578,174.46200561523438,102730000,248.16723512473413,253.67193320557047,248.10908919664973,252.84815979003906,27565500,127.19130069845629,129.88603158210103,127.04430640625819,129.14129638671875,96721700,328.9396476382857,336.39453238442786,328.6012462376722,334.9314270019531,17794100
2021-06-18,120.78950247680184,121.02437959098219,119.44393824032993,119.53948211669922,46116000,173.99949645996094,175.35000610351562,173.6855010986328,174.34500122070312,104954000,251.61739296588433,254.2049757817465,250.76454649110775,251.42355346679688,37202200,128.08305697457453,128.86696697995066,127.62250162274736,127.83808135986328,108953300,332.96076762784065,334.57316358557347,327.4567092616118,328.1136169433594,23039500
2021-06-21,119.9271411452903,121.41950273978642,119.32800058512855,121.23289489746094,27414000,173.8209991455078,174.10000610351562,171.6999969482422,172.697998046875,65542000,251.8015192852255,255.38731323668682,249.96016243709636,254.52479553222656,26696100,127.68126305266121,129.74885734783985,126.61317321470958,129.6410675048828,79663300,329.5369095704042,331.35834236184587,326.113043594403,330.7312927246094,11337500
2021-06-22,121.17068511721547,121.81759378430363,120.48795224163028,121.74842071533203,22390000,172.9029998779297,176.18899536132812,172.80450439453125,175.27200317382812,66902000,254.61198364970446,257.5872449583469,254.30185233414724,257.3158874511719,24694100,129.47451247916192,131.38531922160797,128.97475267197447,131.28732299804688,74783600,331.1293803072075,338.32547589153086,331.0398061349241,337.43963623046875,15345300
2021-06-23,121.51254954054794,122.50978070278896,121.2547868418972,121.54589080810547,19148000,175.25,176.0500030517578,174.16000366210938,175.1909942626953,56266000,257.78106316534377,258.59513571313266,256.26920992291423,257.0832824707031,19518700,131.08153979372707,131.6204890694468,130.55238415861209,131.012939453125,60214200,337.75816646048935,341.8090819948464,336.6135670117455,338.9923400878906,14817800
2021-06-24,122.11616721223488,122.46997494722375,121.71807656217918,121.91712188720703,21362000,175.3820037841797,176.2429962158203,171.54249572753906,172.45399475097656,76640000,257.94589149972273,259.5837378342105,257.2771836080912,258.45953369140625,21446900,131.74785150334102,131.93403531891448,130.2583959308748,130.728759765625,68711000,340.24641221158737,343.2820927302898,340.1866960972433,341.5701599121094,12329100
2021-06-25,121.41949566786325,122.0494869263323,120.98656792867304,121.92557525634766,34594000,173.1999969482422,173.24099731445312,169.70899963378906,170.072998046875,78820000,258.01374328624,259.00225386982646,256.5891085646179,256.841064453125,25611100,130.7777709892388,131.19912181234292,130.14082550615106,130.43479919433594,70783700,340.9829551253618,342.5057768968075,338.0866018788034,339.7686767578125,14594400
2021-06-28,122.09476570644414,122.20076527318163,120.82782790498153,121.95294952392578,28526000,170.8000030517578,172.39999389648438,170.67550659179688,172.1945037841797,44856000,257.974900379408,260.6012566258516,257.7035428658539,260.42681884765625,19590000,130.72878179287244,132.53179860685148,130.66999004165285,132.0712432861328,62111300,340.85354378092495,356.46001345732424,340.1667780762027,353.97174072265625,29156100
2021-06-29,122.08681320150404,122.43564746347714,121.1119740224828,121.69070434570312,23108000,171.9409942626953,172.80149841308594,171.15150451660156,172.40699768066406,41968000,260.5721601224017,263.2663628977739,259.7096425798563,263.0240783691406,19937800,132.09085359319357,133.74689113033088,131.6499004799743,133.59010314941406,64556100,354.5987470052938,355.0665434773281,347.41261439466916,350.23931884765625,21417300
2021-06-30,121.41402625256768,121.67528178366047,120.7770721013412,121.50857543945312,24474000,172.05299377441406,173.5800018310547,171.75,172.00799560546875,48080000,262.336040026262,262.9853461031413,261.27968286365405,262.53955078125,21656500,133.43329677453198,134.6483810309489,133.13932308886885,134.20742797851562,63261400,350.5180498190841,351.2645317094801,345.5415038831109,346.0789489746094,15107500
2021-07-01,121.14580333015576,122.00370125273878,120.95322732724782,121.86188507080078,18110000,171.73049926757812,172.85000610351562,170.4709930419922,171.64849853515625,40742000,261.28935129983205,263.45054026043147,261.27968002877276,263.21795654296875,16725300,133.85463680142217,134.5699611689942,133.03150764945613,134.51116943359375,52485800,345.19313292386886,353.0063159672879,344.87462670025764,352.7276306152344,17137000
2021-07-02,122.56402125859373,124.80729394384096,122.47395200301078,124.66149139404297,25982000,172.58200073242188,175.58599853515625,171.8459930419922,175.5489959716797,63388000,264.4003129092707,269.42044210645486,264.0901815611833,269.08123779296875,26458000,135.12851405296138,137.18631475513712,134.9815346965724,137.14712524414062,78852600,353.43425035832354,354.7679608427644,350.9658729751427,353.0361328125,11521300
2021-07-06,125.05064175261214,125.8264356149296,123.9897120776106,125.58956909179688,26404000,176.5054931640625,184.2740020751953,176.4499969482422,183.78700256347656,134896000,269.4495493778783,270.74819129061393,265.8346524823873,269.0909729003906,31565600,137.25491925633426,140.27300511470358,137.25491925633426,139.1657257080078,108181800,354.8276729157142,357.1069391231524,347.54200344985577,351.1251220703125,13488500
2021-07-07,126.55693750796647,126.67835105188155,125.55273588133367,125.87220764160156,24060000,185.86900329589844,186.7100067138672,183.94549560546875,184.82899475097656,106562000,270.77722094799395,272.0274175708418,268.5966598869987,271.2908630371094,23260000,140.65517657085456,141.97805072261244,139.79287267133577,141.66448974609375,104911600,353.59353020627196,354.817740992949,348.3581944780152,348.84588623046875,14218900
2021-07-08,123.43585129730475,124.99787935955246,123.43187251721065,124.44900512695312,23790000,182.17799377441406,187.99949645996094,181.05599975585938,186.57049560546875,103612000,268.35433614022054,270.12787543995006,266.38698696437575,268.8583068847656,24618600,138.73456470357425,141.16471813821977,137.84285005243268,140.3612060546875,105575500,344.1082367108411,346.69601615126567,340.9530934016,344.0285949707031,14406500
2021-07-09,124.43010544209602,125.1362250527908,123.95885535984911,124.92125701904297,18632000,186.12600708007812,187.39999389648438,184.6699981689453,185.9669952392578,74964000,267.21084672657895,269.4689262350666,266.8231972731775,269.3623352050781,23916700,139.88103381213466,142.72274410487802,139.78303761495576,142.193603515625,99890800,343.7001323124717,349.0648323577811,343.6503486347571,348.7762145996094,13018700
2021-07-12,125.57762429893366,126.46488475430863,125.01332084819249,126.37133026123047,17668000,187.1999969482422,187.864501953125,184.83949279785156,185.92750549316406,51432000,270.5446550388417,271.1358152134811,268.04426162857743,268.7614440917969,18931700,143.27152578832394,143.37931564236285,141.10593506704151,141.59588623046875,76299700,349.5824177067287,352.52852406692165,347.9998799207811,351.50335693359375,10018600
2021-07-13,126.43402839914432,127.44817703963467,126.07176194882317,126.73558807373047,19240000,185.10499572753906,188.6540069580078,183.5659942626953,183.8679962158203,76918000,268.95523209497554,274.12075544543404,268.82926896816707,272.3084716796875,26120100,141.1353085659456,144.49638078931636,140.7433536781911,142.71295166015625,100827100,349.8511562729013,356.8083573136762,347.16380949457744,350.4383850097656,11456000
2021-07-14,127.34915162866419,128.71114739493328,127.30585581569756,127.62682342529297,23742000,185.4425048828125,185.88299560546875,183.04150390625,184.08399963378906,65932000,273.6361940946692,274.90576285138275,271.8917274782308,273.791259765625,23113700,145.12353460486517,146.56399216212412,144.7119624866864,146.1524200439453,127050800,352.8968138114406,353.5338262544163,345.1035564429687,345.99932861328125,13894200
2021-07-15,128.03686284017635,128.0876150688026,125.92794221134592,126.40068054199219,24218000,184.7100067138672,184.77000427246094,181.04600524902344,181.55999755859375,63706000,273.2969989220083,273.7912689162148,271.19395581058893,272.35693359375,22604200,146.24061539726927,146.98533571546386,144.13381661407468,145.49588012695312,106820300,347.5918212750302,347.5918212750302,338.6240762198608,342.84417724609375,14781600
2021-07-16,127.05555571192009,127.20334766110668,125.5532396143855,126.36585235595703,20424000,181.66549682617188,182.30299377441406,178.5229949951172,178.68150329589844,80874000,273.3648409129834,275.3321904324174,270.8353746304237,272.0855712890625,26186800,145.47628061590362,146.7501414566327,142.9481312599128,143.4478759765625,93251400,343.2920710524959,344.3669915336808,338.5444575010918,339.5596618652344,11026100
2021-07-19,125.489534904897,125.60448672400716,122.91732944651262,123.9852294921875,27968000,176.62899780273438,177.510498046875,174.95799255371094,177.47950744628906,75692000,270.32172742963587,271.71728888837185,265.9800069586817,268.46099853515625,32935600,140.8609117161473,141.17448753141895,138.82271377323517,139.5870361328125,121434600,335.98650206877016,338.1960894981891,332.9707166937655,335.3694152832031,14372300
2021-07-20,124.9302089444466,126.43850077838984,123.75881501817668,125.60897064208984,26312000,178.36599731445312,179.60000610351562,175.89999389648438,178.6595001220703,65114000,269.44957114260086,272.298840647594,267.7342066756191,270.69976806640625,26259700,140.57678303301844,144.1436266165373,140.08683190917176,143.21270751953125,96350000,337.2107121804647,341.8389238121627,332.93089518436625,340.05731201171875,11024300
2021-07-21,125.53333886078366,126.98888160617898,125.42386164824534,126.94210815429688,20746000,178.81900024414062,179.32249450683594,177.1820068359375,179.25999450683594,46380000,270.2926693562295,272.83180700206157,268.7323708699564,272.71551513671875,24364300,142.6051447372581,143.19309195056664,141.72323886941402,142.47775268554688,74993500,339.8980728083478,344.89451377838043,339.6492455222509,344.60589599609375,9279700
2021-07-22,127.23569611694488,127.87165557477799,126.89233647652684,127.81044006347656,14302000,179.3614959716797,182.00100708007812,179.11349487304688,181.90150451660156,65308000,275.0801988860873,277.58059214764467,274.6731773812075,277.3092346191406,23384100,143.00693860738033,145.22151233826582,142.87954652855333,143.8496551513672,77338200,345.0537488131761,349.8909667962364,343.59064323258406,349.5426025390625,12385400
2021-07-23,129.80988959225203,132.7642708837393,129.18289754735918,132.38209533691406,41506000,182.0,183.3054962158203,181.1020050048828,182.83200073242188,48726000,278.5013407835896,281.0404790561348,277.65819497599375,280.7303771972656,22768100,144.58459902383794,145.73108301310796,143.9672557403373,145.5742950439453,71447400,359.2170390445451,373.5693803803336,355.5144876877417,368.0553894042969,33694300
2021-07-26,132.69411172953653,133.59828204098443,131.671990313619,133.39724731445312,30572000,183.6584930419922,185.60400390625,182.3625030517578,184.99099731445312,58002000,280.08094944988113,280.7496571969808,277.7937974154402,280.12939453125,23176100,145.29012038238656,146.81876560092866,144.731568886007,145.9956512451172,72434100,367.846304157528,372.68352191975316,366.49269843358053,370.7127990722656,14925200
2021-07-27,133.61171004397323,133.7595019903575,129.4849403696827,131.2723846435547,54710000,184.9250030517578,184.9250030517578,179.3074951171875,181.3195037841797,82638000,280.4976629230343,280.6430277382962,274.2176662977109,277.6968688964844,33604100,146.1230281888383,146.21123076065714,142.62478470512065,143.8202667236328,104818600,370.165398490836,371.39957201322716,362.8399079682027,366.0846252441406,15705400
2021-07-28,135.66339140380205,137.6389469068572,134.63381368054618,135.44642639160156,95130000,181.68899536132812,182.92100524902344,180.0500030517578,181.51600646972656,59988000,280.07128236801464,281.1954864033692,275.0705249317499,277.38677978515625,33566900,141.89968728000204,144.01628039749698,139.67530428285338,142.06626892089844,118931200,372.8029861736175,375.77895075945287,365.2087726340715,371.52899169921875,29676900
2021-07-29,135.502164347923,136.01073448465564,134.89805792374722,135.13143920898438,31716000,181.3874969482422,181.8975067138672,179.00050354003906,179.99600219726562,110400000,277.40612616035014,279.71267995195393,277.2510604896139,277.6581115722656,18168300,141.78204758764898,143.60466622473632,141.6742577506984,142.71295166015625,56699500,359.3065504797968,363.80533624353365,355.06652440251986,356.6391296386719,33413200
2021-07-30,134.39248350863042,134.66070190945484,133.61619609988043,134.08544921875,25576000,167.3975067138672,168.40699768066406,165.3489990234375,166.37950134277344,199312000,276.36923400479174,277.81324087914425,275.1481100528774,276.11724853515625,20944800,141.4783070482548,143.38911365343876,141.21372922534522,142.92855834960938,70440600,352.33937209674014,359.0378123372119,351.2843470283249,354.6285705566406,15976200
2021-08-02,134.47409278802186,134.69254605827192,133.15738980965833,134.2128448486328,21634000,167.65499877929688,167.9459991455078,165.85000610351562,166.57400512695312,67078000,277.52241989812205,277.91977013661995,274.9832823711018,276.02996826171875,16267400,143.41849700972153,143.99663576121543,142.3308048906137,142.5953826904297,62880000,356.420186495806,357.71407614594534,349.094695895471,350.2990417480469,13180400
2021-08-03,134.49197943945262,135.0861388460212,132.68512739616747,134.98463439941406,20762000,167.03599548339844,169.5500030517578,164.98849487304688,168.31199645996094,83146000,276.61142453637285,278.3655622265693,275.2352353463116,278.2589416503906,17879000,142.87955539064197,145.06473338535233,142.26221214218597,144.39840698242188,64786600,351.0753773525266,352.1104769103076,346.06897397169024,349.59234619140625,12406100
