Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,FB,FB,FB,FB,FB,FB
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-23,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,32.79842110958845,34.6600049876634,32.74084635047274,34.35293960571289,148224000,1.0683226229658123,1.1313312833808897,1.0532759810832624,1.0631506443023682,562564800,3.4749999046325684,3.546875,3.375,3.3843750953674316,108842000,,,,,,
2000-03-24,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,34.5832420182615,35.31252237158777,33.64285419423552,34.29536819458008,112196800,1.0716137084458286,1.0828989639729336,1.0194201173264377,1.0434011220932007,446913600,3.731250047683716,3.762500047683716,3.565624952316284,3.6343750953674316,194920000,,,,,,
2000-03-27,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,33.09109439076604,33.239829192290436,31.915609669040986,31.95399284362793,111434000,1.035408132246161,1.0890122209981674,1.0297650520530022,1.0499845743179321,279182400,3.612499952316284,3.7562499046325684,3.5875000953674316,3.65625,94972000,,,,,,
2000-03-28,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,31.819658031429338,32.99034508807421,31.43582620957856,32.030765533447266,81114400,1.0325862941303814,1.0683226599726734,1.0316458978141887,1.0466934442520142,202966400,3.6187500953674316,3.637500047683716,3.473438024520874,3.5062499046325684,103952000,,,,,,
2000-03-29,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,32.29944338784621,33.45093869579082,32.280251799380466,32.91357421875,64363800,1.0485739060426302,1.0490440036041748,1.0068422003948851,1.0227121114730835,239836800,3.4749999046325684,3.4937500953674316,3.25,3.3125,117730000,,,,,,
2000-03-30,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,32.60650898265723,33.354980936938354,31.474205256949887,31.742887496948242,64178400,1.0048438015424255,1.035878283221476,0.9437166406837513,0.9460676312446594,414400000,3.2249999046325684,3.3687500953674316,3.200000047683716,3.325000047683716,100680000,,,,,,
2000-03-31,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,32.54892412971048,33.239821104161884,31.97317665100098,32.62569046020508,64281400,0.9587634831377696,1.032586302152289,0.9479484231763917,1.0217721462249756,404633600,3.3375000953674316,3.356250047683716,3.1500000953674316,3.3499999046325684,102310000,,,,,,
2000-04-03,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,28.998476293424794,29.631798409694163,27.635874164481603,27.904556274414062,260118200,1.0194203023074997,1.0495144899209277,0.9738100783512565,1.0029630661010742,328563200,3.2718749046325684,3.284374952316284,3.0999999046325684,3.1781249046325684,97308000,,,,,,
2000-04-04,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,28.11566531195469,28.250006374878705,26.081357787676737,27.194469451904297,181244400,0.9977912093795845,1.0006122981094836,0.8783572513686443,0.9578231573104858,660329600,3.143749952316284,3.2718749046325684,2.7874999046325684,3.1968750953674316,286360000,,,,,,
2000-04-05,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,27.098521363717946,27.175287713190237,26.369241043731204,26.52277374267578,82887600,0.9514745173559362,0.9996715745530581,0.9329015440059195,0.9808634519577026,457665600,3.0875000953674316,3.246875047683716,3.0250000953674316,3.109375,98000000,,,,,,
2000-04-06,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,26.98336894290392,27.021752113519714,26.182120256299196,26.407621383666992,66421400,0.9827443806404275,1.0118973664608593,0.9272585931641181,0.9418359398841858,259627200,3.171875,3.2750000953674316,3.09375,3.2125000953674316,120654000,,,,,,
2000-04-07,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,26.71468306692023,27.44396320811489,26.100552421703675,27.348005294799805,82613600,0.9573525620406185,0.9921477163804345,0.9441866162104389,0.9912074208259583,242435200,3.2562499046325684,3.4312500953674316,3.206249952316284,3.378124952316284,121046000,,,,,,
2000-04-10,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,27.21366616375826,27.21366616375826,26.40761963422522,26.42681121826172,60685400,0.990737404904768,0.9987313750857967,0.9385438099931188,0.9404245018959045,212262400,3.362499952316284,3.421875,3.1624999046325684,3.168750047683716,90472000,,,,,,
2000-04-11,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,26.13894152747892,26.42681533284763,25.63996026483982,25.755109786987305,71961800,0.9291401657341266,0.939484122051579,0.8882309224244885,0.8985757827758789,541822400,3.125,3.299999952316284,3.0625,3.168750047683716,94132000,,,,,,
2000-04-12,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,25.217743676853928,25.25612684835599,24.181398046298288,24.373313903808594,153003800,0.8952843913096932,0.8952843913096932,0.789016470004295,0.8219308853149414,941136000,3.200000047683716,3.21875,2.8125,2.8187499046325684,173910000,,,,,,
2000-04-13,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,24.833907750126695,25.25612256504384,24.258160275239675,24.33492660522461,94316200,0.8388595540455357,0.9028085760443452,0.8162890835013908,0.8562571406364441,529827200,2.893749952316284,2.9375,2.3968749046325684,2.4000000953674316,213580000,,,,,,
2000-04-14,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,24.29654984369648,24.411699369022056,22.492540613595793,22.76122283935547,151217800,0.8224013461988801,0.8877609037025721,0.8200504054683583,0.8416805267333984,667620800,2.393749952316284,2.6187500953674316,2.0406250953674316,2.34375,401490000,,,,,,
2000-04-17,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,22.799597179280866,23.336961422563583,22.41576557693607,23.2985782623291,119772200,0.8238128276626047,0.9324317346459458,0.8205206866314364,0.9319615364074707,409561600,2.262500047683716,2.5999999046325684,2.231250047683716,2.3531250953674316,243618000,,,,,,
2000-04-18,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,23.49050921076855,25.160177757612395,23.29859328584397,24.73796272277832,91794600,0.9291402267873019,0.954531729221344,0.8981056436938694,0.954531729221344,390924800,2.3812499046325684,2.8125,2.356250047683716,2.746875047683716,214700000,,,,,,
2000-04-19,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,25.006636429438995,25.02582801534033,23.98948237666826,24.162206649780273,53715400,0.9493588632418875,0.9799223414735999,0.9009266523914263,0.9112715125083923,520150400,2.765625,2.765625,2.5843749046325684,2.671875,107476000,,,,,,
2000-04-20,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,24.14301758537383,24.526849343487882,23.797569003071185,24.238975524902344,52387400,0.9305508983368574,0.9385440671220319,0.8807081797605469,0.8943443298339844,722120000,2.668750047683716,2.684375047683716,2.4937500953674316,2.6187500953674316,98506000,,,,,,
2000-04-24,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,20.65015261079312,20.88045171054174,19.959255311547256,20.458236694335938,313645800,0.8651911399207236,0.90656977891922,0.8633104479316747,0.90656977891922,443620800,2.46875,2.578125,2.2437500953674316,2.4906249046325684,133866000,,,,,,
2000-04-25,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,21.11074602281725,21.341045070338893,20.765297451534785,21.302661895751953,159517400,0.9187954734523804,0.9686381883573397,0.9183252752704466,0.965346097946167,391641600,2.590625047683716,2.706249952316284,2.512500047683716,2.621875047683716,143008000,,,,,,
2000-04-26,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,21.494574266321518,21.84002278131597,20.68852773133446,20.880443572998047,107091200,0.9526503074749713,0.9629951703993521,0.9028084933246392,0.9126823544502258,366912000,2.6656250953674316,2.871875047683716,2.6226561069488525,2.674999952316284,240128000,,,,,,
2000-04-27,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,20.707731105220457,21.475394908935765,20.688539510127573,21.43701171875,77669800,0.8816486125263,0.9554723472240162,0.8770639537172861,0.9535907506942749,326603200,2.465625047683716,2.762500047683716,2.424999952316284,2.643749952316284,225320000,,,,,,
