Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
2022-03-15,148.49382860265854,153.0893766580535,147.98213103741924,152.6170196533203,92964300
2022-03-16,154.54582575293017,157.44878471807237,151.99712715402308,157.04531860351562,102300200
2022-03-17,156.0809539111175,158.43284460620507,155.11658427872035,158.05889892578125,75615400
2022-03-18,157.95062419024276,161.85732279036876,157.212583119924,161.36529541015625,123511700
2022-03-21,160.90278834594352,163.69751527513725,160.410760966115,162.74298095703125,95811400
2022-03-22,162.87089425645846,166.71855188517935,162.28047042303692,166.1281280517578,81532000
2022-03-23,165.3113688542094,169.88721760148997,164.9767788153055,167.4959716796875,98062700
2022-03-24,168.33243390367338,171.36332488957797,167.49599622256298,171.29444885253906,90131400
2022-03-25,171.10746429170044,172.48513509296794,169.99547749215097,171.93406677246094,80546200
2022-03-28,169.42471770580778,172.92795048627315,169.25743018713217,172.80003356933594,90371900
2022-03-29,173.87266694795463,176.1556665638957,173.52824171831267,176.10647583007812,100589400
2022-03-30,175.7030016679424,176.74609743731983,173.88249413539714,174.93544006347656,92633200
2022-03-31,175.00432947989117,175.19130232369773,171.61917803441048,171.82583618164062,103049300
2022-04-01,171.2550749570232,172.09152763755276,169.19840379678678,171.53060913085938,78751300
2022-04-04,171.78645453057726,175.6439475646401,171.6585226009615,175.59474182128906,76468400
2022-04-05,174.66972709725982,175.4569739407951,171.638836509714,172.2686309814453,73401800
2022-04-06,169.61169680197753,170.86145068243167,167.4172586616336,169.09014892578125,89058800
2022-04-07,168.4308330803216,170.59575076458447,167.14172361896223,169.39520263671875,77594700
2022-04-08,169.0409389910171,169.0409389910171,166.5020757053073,167.3778839111328,76575500
2022-04-11,166.0198950514866,166.33478478538393,162.8610724769926,163.10708618164062,72246700
2022-04-12,165.34090892509556,167.1614014854587,163.98290835466773,164.9866485595703,79265200
2022-04-13,164.72093797881234,168.3127321148904,164.11082878699807,167.6829376220703,70618900
2022-04-14,167.89941732735232,168.53906192676106,162.40838999801636,162.65440368652344,75329400
2022-04-18,161.30624010470765,163.94351443490115,160.96182997864284,162.4379119873047,69023900
2022-04-19,162.38871857930025,165.14407487442162,161.29641720934256,164.7307586669922,67723800
2022-04-20,166.06909457220715,166.18719136722032,163.45152002793873,164.56349182128906,67929800
2022-04-21,166.21672062047585,168.79493971335873,163.26455585195845,163.76641845703125,87227800
2022-04-22,163.8057851903542,165.1932911869879,158.92486628163977,159.21023559570312,84882400
2022-04-25,158.55087591044014,160.56819088887514,155.93330202737678,160.28282165527344,96046400
2022-04-26,159.66290065876512,159.7514619922399,154.22107849702726,154.2998046875,95623200
2022-04-27,153.4240064759593,157.24212936237095,152.90245856859522,154.073486328125,88063200
2022-04-28,156.710745963074,161.8967195942573,156.3958411813348,161.03074645996094,130216800
2022-04-29,159.25939108159915,163.54986969030028,154.7425841217606,155.13619995117188,131747600
2022-05-02,154.21124610323508,155.70699870242646,150.8260949299853,155.44131469726562,123055300
2022-05-03,155.62824765941318,158.1474403507243,153.8274407389376,156.93704223632812,88966500
2022-05-04,157.12404795896134,163.82545959087432,156.72058183628712,163.372802734375,108256500
2022-05-05,161.23738888499025,161.46371729012728,152.47929194392455,154.27027893066406,130525300
2022-05-06,153.74796732614354,157.1282427342657,151.9444991405495,154.9995574951172,116124600
2022-05-09,152.68360662844097,153.5705662251753,149.29349706523496,149.855224609375,131577900
2022-05-10,153.26504901265346,154.46736088090017,150.71259117184084,152.26968383789062,115366700
2022-05-11,151.27435948498825,153.1960828683304,143.6958565940324,144.3758544921875,142689800
2022-05-12,140.6999121632787,144.08017169792242,136.78747393168032,140.49295043945312,182602000
2022-05-13,142.49355408899086,145.95267144882655,141.03501714594583,144.97702026367188,113990900
2022-05-16,143.43964368471316,145.3810814533927,142.08949737035988,143.42977905273438,86643800
2022-05-17,146.7016158103138,147.59842494021692,144.55321674293847,147.07611083984375,78336300
2022-05-18,144.72078142086878,145.2233813560545,137.87153963890293,138.77821350097656,109742900
2022-05-19,137.8518359532745,139.6060259100609,134.61939501913687,135.3585205078125,136095600
2022-05-20,137.07329814838306,138.65995498562737,130.68725738522548,135.5950469970703,137426100
2022-05-23,135.79213279876197,141.18282274987226,135.65416330433425,141.03500366210938,117726300
2022-05-24,138.76834717267448,139.91153156082976,135.3388090457555,138.3248748779297,104132700
2022-05-25,136.42283633085628,139.7341188389118,136.33414488879876,138.4825439453125,92482700
2022-05-26,135.3979480231376,142.24717525757603,135.1515728345783,141.69529724121094,90601500
2022-05-27,143.28194375102797,147.50973506608682,143.15382385017716,147.47032165527344,90978500
2022-05-31,146.90860654542266,148.47554915584195,144.71092900811684,146.6819305419922,103718400
